model_name,input_token,output_token,latency_sec,tps
hunyuan-mt-7b,3469,977,21.9366,44.54
hunyuan-mt-7b,1134,742,16.2426,45.68
hunyuan-mt-7b,3469,1296,29.1164,44.51
hunyuan-mt-7b,1134,855,18.9527,45.11
hunyuan-mt-7b,3469,1953,44.1939,44.19
hunyuan-mt-7b,1134,843,18.5094,45.54
hunyuan-mt-7b,1134,705,15.1962,46.39
hunyuan-mt-7b,3469,1365,30.3204,45.02
hunyuan-mt-7b,1134,746,16.0142,46.58
hunyuan-mt-7b,1134,855,18.5109,46.19
hunyuan-mt-7b,3469,1054,23.164,45.5
hunyuan-mt-7b,1134,855,18.4827,46.26
hunyuan-mt-7b,1134,709,15.2135,46.6
hunyuan-mt-7b,3469,1817,40.6308,44.72
hunyuan-mt-7b,1134,855,18.4031,46.46
hunyuan-mt-7b,3469,1344,29.7079,45.24
hunyuan-mt-7b,3469,1870,41.6011,44.95
hunyuan-mt-7b,1134,523,10.9406,47.8
hunyuan-mt-7b,1134,531,11.1104,47.79
hunyuan-mt-7b,3469,1287,28.0698,45.85
hunyuan-mt-7b,3469,1270,27.6343,45.96
hunyuan-mt-7b,1134,769,16.2975,47.19
hunyuan-mt-7b,1134,679,14.3219,47.41
hunyuan-mt-7b,1134,724,15.1046,47.93
hunyuan-mt-7b,1134,767,15.8659,48.34
hunyuan-mt-7b,901,503,10.2671,48.99
hunyuan-mt-7b,1134,694,14.2702,48.63
hunyuan-mt-7b,1134,851,17.6322,48.26
hunyuan-mt-7b,901,589,11.8274,49.8
hunyuan-mt-7b,901,586,11.8698,49.37
hunyuan-mt-7b,1134,753,15.4315,48.8
hunyuan-mt-7b,573,458,9.174,49.92
hunyuan-mt-7b,901,487,9.7786,49.8
hunyuan-mt-7b,573,457,9.0998,50.22
hunyuan-mt-7b,901,602,12.127,49.64
hunyuan-mt-7b,901,540,10.8801,49.63
hunyuan-mt-7b,573,435,8.6683,50.18
hunyuan-mt-7b,1134,766,15.6273,49.02
hunyuan-mt-7b,573,484,9.6991,49.9
hunyuan-mt-7b,901,626,12.6797,49.37
hunyuan-mt-7b,573,463,9.2285,50.17
hunyuan-mt-7b,1134,843,17.2224,48.95
hunyuan-mt-7b,573,471,9.4078,50.06
hunyuan-mt-7b,573,496,9.9221,49.99
hunyuan-mt-7b,573,431,8.6416,49.87
hunyuan-mt-7b,1134,843,17.215,48.97
hunyuan-mt-7b,901,583,11.7547,49.6
hunyuan-mt-7b,573,478,9.5546,50.03
hunyuan-mt-7b,573,494,9.9732,49.53
hunyuan-mt-7b,1851,198,4.1192,48.07
hunyuan-mt-7b,573,491,9.9087,49.55
hunyuan-mt-7b,1851,226,4.5616,49.54
hunyuan-mt-7b,999,630,12.5442,50.22
hunyuan-mt-7b,999,654,13.0952,49.94
hunyuan-mt-7b,999,668,13.322,50.14
hunyuan-mt-7b,999,575,11.5993,49.57
hunyuan-mt-7b,999,685,13.7314,49.89
hunyuan-mt-7b,999,591,11.9493,49.46
hunyuan-mt-7b,999,655,13.2158,49.56
hunyuan-mt-7b,999,647,13.0684,49.51
hunyuan-mt-7b,1851,897,18.0635,49.66
hunyuan-mt-7b,1341,827,16.6435,49.69
hunyuan-mt-7b,1851,1072,21.6624,49.49
hunyuan-mt-7b,3469,2954,62.5367,47.24
hunyuan-mt-7b,1851,1087,22.1007,49.18
hunyuan-mt-7b,1341,866,17.5998,49.21
hunyuan-mt-7b,1341,853,17.2581,49.43
hunyuan-mt-7b,1851,1018,20.6283,49.35
hunyuan-mt-7b,1851,1099,22.2998,49.28
hunyuan-mt-7b,1851,1068,21.7248,49.16
hunyuan-mt-7b,1851,1068,21.7174,49.18
hunyuan-mt-7b,478,62,1.423,43.57
hunyuan-mt-7b,1341,913,18.5568,49.2
hunyuan-mt-7b,478,64,1.43,44.75
hunyuan-mt-7b,478,65,1.462,44.46
hunyuan-mt-7b,1851,1093,22.2705,49.08
hunyuan-mt-7b,1851,1084,22.1249,48.99
hunyuan-mt-7b,478,60,1.3853,43.31
hunyuan-mt-7b,1851,1093,22.3213,48.97
hunyuan-mt-7b,1341,877,17.9964,48.73
hunyuan-mt-7b,1341,706,14.5829,48.41
hunyuan-mt-7b,1341,838,17.2495,48.58
hunyuan-mt-7b,1341,830,17.0925,48.56
hunyuan-mt-7b,1851,1211,24.7425,48.94
hunyuan-mt-7b,1851,1206,24.6087,49.01
hunyuan-mt-7b,1851,1176,23.9953,49.01
hunyuan-mt-7b,1851,1168,23.8102,49.05
hunyuan-mt-7b,759,82,1.6863,48.63
hunyuan-mt-7b,1341,771,15.8782,48.56
hunyuan-mt-7b,1851,1265,26.089,48.49
hunyuan-mt-7b,1341,777,16.2603,47.79
hunyuan-mt-7b,1341,857,17.8895,47.91
hunyuan-mt-7b,1341,823,17.2289,47.77
hunyuan-mt-7b,759,73,1.7995,40.57
hunyuan-mt-7b,1851,1202,24.8012,48.47
hunyuan-mt-7b,478,280,6.174,45.35
hunyuan-mt-7b,398,226,5.0026,45.18
hunyuan-mt-7b,398,240,5.3159,45.15
hunyuan-mt-7b,398,217,4.8271,44.95
hunyuan-mt-7b,1341,961,20.0588,47.91
hunyuan-mt-7b,478,299,6.5762,45.47
hunyuan-mt-7b,1851,1268,26.2017,48.39
hunyuan-mt-7b,398,250,5.5259,45.24
hunyuan-mt-7b,398,246,5.4538,45.11
hunyuan-mt-7b,759,455,9.7046,46.89
hunyuan-mt-7b,759,501,10.6559,47.02
hunyuan-mt-7b,759,439,9.421,46.6
hunyuan-mt-7b,759,570,12.2092,46.69
hunyuan-mt-7b,759,515,11.0666,46.54
hunyuan-mt-7b,759,510,10.9828,46.44
hunyuan-mt-7b,759,591,12.6908,46.57
hunyuan-mt-7b,759,502,10.9198,45.97
hunyuan-mt-7b,759,542,11.8836,45.61
hunyuan-mt-7b,759,579,12.6758,45.68
hunyuan-mt-7b,1341,841,18.3066,45.94
hunyuan-mt-7b,1341,900,19.5837,45.96
hunyuan-mt-7b,3811,600,13.2611,45.25
hunyuan-mt-7b,3811,588,12.8244,45.85
hunyuan-mt-7b,3811,586,12.8053,45.76
hunyuan-mt-7b,1341,928,20.3402,45.62
hunyuan-mt-7b,1341,949,20.8568,45.5
hunyuan-mt-7b,3469,3772,80.3727,46.93
hunyuan-mt-7b,3811,696,15.2941,45.51
hunyuan-mt-7b,3811,708,15.6364,45.28
hunyuan-mt-7b,3811,947,20.9518,45.2
hunyuan-mt-7b,3811,1003,22.3046,44.97
hunyuan-mt-7b,3811,717,16.3924,43.74
hunyuan-mt-7b,3811,1135,25.2989,44.86
hunyuan-mt-7b,3811,615,14.1909,43.34
hunyuan-mt-7b,3811,740,17.0692,43.35
hunyuan-mt-7b,3811,1298,29.1564,44.52
hunyuan-mt-7b,3811,1259,28.3636,44.39
hunyuan-mt-7b,3811,1280,28.8598,44.35
hunyuan-mt-7b,3811,968,22.4405,43.14
hunyuan-mt-7b,3811,1067,24.691,43.21
hunyuan-mt-7b,3811,1495,33.8374,44.18
hunyuan-mt-7b,3811,851,19.7528,43.08
hunyuan-mt-7b,3811,1601,36.4897,43.88
hunyuan-mt-7b,3811,1573,35.634,44.14
hunyuan-mt-7b,3811,1591,36.1834,43.97
hunyuan-mt-7b,3811,728,17.1371,42.48
hunyuan-mt-7b,3811,1440,33.3697,43.15
hunyuan-mt-7b,3811,1818,41.3944,43.92
hunyuan-mt-7b,3811,1408,32.7629,42.98
hunyuan-mt-7b,3811,1137,26.5351,42.85
hunyuan-mt-7b,3811,1483,34.5065,42.98
hunyuan-mt-7b,3811,1468,34.223,42.9
hunyuan-mt-7b,3811,1539,35.8736,42.9
hunyuan-mt-7b,3811,1302,30.4662,42.74
hunyuan-mt-7b,3811,1432,33.4976,42.75
hunyuan-mt-7b,3811,1372,32.101,42.74
hunyuan-mt-7b,3811,1425,33.3366,42.75
hunyuan-mt-7b,3811,1725,40.1571,42.96
hunyuan-mt-7b,3811,1031,24.3566,42.33
hunyuan-mt-7b,3811,1392,32.5818,42.72
hunyuan-mt-7b,3811,1252,29.437,42.53
hunyuan-mt-7b,3811,2125,48.7532,43.59
hunyuan-mt-7b,3811,1129,26.4777,42.64
hunyuan-mt-7b,3811,1342,31.43,42.7
hunyuan-mt-7b,3811,1837,42.7668,42.95
hunyuan-mt-7b,3811,1092,25.5409,42.76
hunyuan-mt-7b,3811,1308,30.6559,42.67
hunyuan-mt-7b,3811,1053,24.6716,42.68
hunyuan-mt-7b,3811,1101,25.8173,42.65
hunyuan-mt-7b,3811,1102,25.8076,42.7
hunyuan-mt-7b,3811,1241,29.0974,42.65
hunyuan-mt-7b,3811,2179,50.7832,42.91
hunyuan-mt-7b,3811,703,16.2924,43.15
hunyuan-mt-7b,3811,1489,34.7673,42.83
hunyuan-mt-7b,3811,807,18.566,43.47
hunyuan-mt-7b,3811,1386,32.2944,42.92
hunyuan-mt-7b,564,291,6.686,43.52
hunyuan-mt-7b,564,294,6.7643,43.46
hunyuan-mt-7b,3811,1029,23.8099,43.22
hunyuan-mt-7b,3811,1191,27.6657,43.05
hunyuan-mt-7b,564,334,7.6188,43.84
hunyuan-mt-7b,564,329,7.4901,43.92
hunyuan-mt-7b,3811,1178,27.2535,43.22
hunyuan-mt-7b,3811,1192,27.5959,43.19
hunyuan-mt-7b,564,338,7.6943,43.93
hunyuan-mt-7b,3811,1061,24.458,43.38
hunyuan-mt-7b,3811,1275,29.5412,43.16
hunyuan-mt-7b,3811,1403,32.5381,43.12
hunyuan-mt-7b,564,330,7.5037,43.98
hunyuan-mt-7b,564,336,7.566,44.41
hunyuan-mt-7b,564,325,7.3027,44.5
hunyuan-mt-7b,564,319,7.074,45.09
hunyuan-mt-7b,3811,1216,27.7385,43.84
hunyuan-mt-7b,564,324,7.1183,45.52
hunyuan-mt-7b,564,325,7.1103,45.71
hunyuan-mt-7b,3811,1356,30.9237,43.85
hunyuan-mt-7b,3811,1054,23.8182,44.25
hunyuan-mt-7b,564,326,7.1294,45.73
hunyuan-mt-7b,3811,1202,27.1897,44.21
hunyuan-mt-7b,3811,1351,30.6817,44.03
hunyuan-mt-7b,587,377,8.169,46.15
hunyuan-mt-7b,587,382,8.1903,46.64
hunyuan-mt-7b,587,364,7.7839,46.76
hunyuan-mt-7b,587,357,7.6124,46.9
hunyuan-mt-7b,523,335,6.9949,47.89
hunyuan-mt-7b,587,364,7.654,47.56
hunyuan-mt-7b,587,405,8.5788,47.21
hunyuan-mt-7b,523,359,7.5177,47.75
hunyuan-mt-7b,523,400,8.413,47.55
hunyuan-mt-7b,523,362,7.5281,48.09
hunyuan-mt-7b,523,328,6.8215,48.08
hunyuan-mt-7b,523,388,8.0998,47.9
hunyuan-mt-7b,523,394,8.1903,48.11
hunyuan-mt-7b,523,364,7.5733,48.06
hunyuan-mt-7b,3811,1314,29.1394,45.09
hunyuan-mt-7b,3811,1473,32.7888,44.92
hunyuan-mt-7b,3811,1078,23.7158,45.45
hunyuan-mt-7b,3811,1652,36.9929,44.66
hunyuan-mt-7b,523,320,6.6742,47.95
hunyuan-mt-7b,523,409,8.5354,47.92
hunyuan-mt-7b,3811,2280,51.6092,44.18
hunyuan-mt-7b,523,429,8.8926,48.24
hunyuan-mt-7b,523,407,8.4386,48.23
hunyuan-mt-7b,523,396,8.2051,48.26
hunyuan-mt-7b,523,411,8.4524,48.62
hunyuan-mt-7b,3811,2538,57.4569,44.17
hunyuan-mt-7b,3811,1656,36.5553,45.3
hunyuan-mt-7b,3811,1276,27.2989,46.74
hunyuan-mt-7b,822,445,8.8579,50.24
hunyuan-mt-7b,945,621,12.4162,50.02
hunyuan-mt-7b,945,625,12.4077,50.37
hunyuan-mt-7b,822,535,10.6794,50.1
hunyuan-mt-7b,822,460,9.0726,50.7
hunyuan-mt-7b,945,632,12.5699,50.28
hunyuan-mt-7b,822,536,10.645,50.35
hunyuan-mt-7b,945,606,12.0899,50.12
hunyuan-mt-7b,945,623,12.4164,50.18
hunyuan-mt-7b,822,522,10.3826,50.28
hunyuan-mt-7b,822,526,10.5346,49.93
hunyuan-mt-7b,822,507,10.1446,49.98
hunyuan-mt-7b,945,634,12.7623,49.68
hunyuan-mt-7b,822,550,11.0617,49.72
hunyuan-mt-7b,822,466,9.3495,49.84
hunyuan-mt-7b,945,612,12.3702,49.47
hunyuan-mt-7b,945,652,13.1683,49.51
hunyuan-mt-7b,822,553,11.1156,49.75
hunyuan-mt-7b,822,466,9.3609,49.78
hunyuan-mt-7b,822,512,10.2571,49.92
hunyuan-mt-7b,3811,1556,32.9852,47.17
hunyuan-mt-7b,1412,827,16.0693,51.46
hunyuan-mt-7b,1412,839,16.2862,51.52
hunyuan-mt-7b,1412,875,17.0026,51.46
hunyuan-mt-7b,1412,918,17.8478,51.43
hunyuan-mt-7b,1412,894,17.365,51.48
hunyuan-mt-7b,1412,988,19.3254,51.12
hunyuan-mt-7b,1412,897,17.4419,51.43
hunyuan-mt-7b,1412,890,17.2971,51.45
hunyuan-mt-7b,1412,881,17.1606,51.34
hunyuan-mt-7b,1412,979,19.0762,51.32
hunyuan-mt-7b,1412,747,14.6381,51.03
hunyuan-mt-7b,1412,880,17.2073,51.14
hunyuan-mt-7b,1412,867,16.9707,51.09
hunyuan-mt-7b,1412,836,16.3453,51.15
hunyuan-mt-7b,324,219,4.2967,50.97
hunyuan-mt-7b,1412,861,17.1124,50.31
hunyuan-mt-7b,1412,877,17.4374,50.29
hunyuan-mt-7b,1412,877,17.4331,50.31
hunyuan-mt-7b,324,232,4.8427,47.91
hunyuan-mt-7b,324,269,5.5803,48.21
hunyuan-mt-7b,1412,941,18.7726,50.13
hunyuan-mt-7b,1412,920,18.3355,50.18
hunyuan-mt-7b,1412,984,19.6352,50.11
hunyuan-mt-7b,324,237,5.0769,46.68
hunyuan-mt-7b,324,222,4.8043,46.21
hunyuan-mt-7b,4047,15,0.3647,41.13
hunyuan-mt-7b,1550,991,20.1177,49.26
hunyuan-mt-7b,1550,977,19.7417,49.49
hunyuan-mt-7b,1550,987,19.9625,49.44
hunyuan-mt-7b,324,254,5.8228,43.62
hunyuan-mt-7b,1550,1004,20.3559,49.32
hunyuan-mt-7b,1550,988,19.9892,49.43
hunyuan-mt-7b,1550,980,19.8473,49.38
hunyuan-mt-7b,1550,1029,20.9127,49.2
hunyuan-mt-7b,324,233,5.5323,42.12
hunyuan-mt-7b,1550,1038,21.1066,49.18
hunyuan-mt-7b,1550,984,20.0517,49.07
hunyuan-mt-7b,1550,1041,21.1891,49.13
hunyuan-mt-7b,1550,1030,21.2744,48.41
hunyuan-mt-7b,1550,993,20.6837,48.01
hunyuan-mt-7b,4363,265,6.1908,42.81
hunyuan-mt-7b,4363,294,6.5499,44.89
hunyuan-mt-7b,4363,283,6.3413,44.63
hunyuan-mt-7b,4047,451,10.6527,42.34
hunyuan-mt-7b,1550,1005,22.0652,45.55
hunyuan-mt-7b,1550,986,21.8574,45.11
hunyuan-mt-7b,1550,1015,22.633,44.85
hunyuan-mt-7b,1550,1017,22.6958,44.81
hunyuan-mt-7b,1550,997,22.3741,44.56
hunyuan-mt-7b,1550,993,22.2932,44.54
hunyuan-mt-7b,1550,1015,22.9524,44.22
hunyuan-mt-7b,4363,294,6.9416,42.35
hunyuan-mt-7b,4363,288,6.8397,42.11
hunyuan-mt-7b,4363,301,7.1769,41.94
hunyuan-mt-7b,4363,252,6.0932,41.36
hunyuan-mt-7b,4019,862,20.1892,42.7
hunyuan-mt-7b,4363,291,7.0313,41.39
hunyuan-mt-7b,4363,242,5.8799,41.16
hunyuan-mt-7b,4019,855,20.1174,42.5
hunyuan-mt-7b,4019,838,19.7302,42.47
hunyuan-mt-7b,4363,298,7.2748,40.96
hunyuan-mt-7b,4019,851,20.1272,42.28
hunyuan-mt-7b,4047,1009,23.8662,42.28
hunyuan-mt-7b,4019,931,21.9834,42.35
hunyuan-mt-7b,4019,956,22.6535,42.2
hunyuan-mt-7b,4019,944,22.4225,42.1
hunyuan-mt-7b,4363,303,7.4637,40.6
hunyuan-mt-7b,4019,1108,26.6477,41.58
hunyuan-mt-7b,4363,292,7.5132,38.86
hunyuan-mt-7b,4019,1117,26.9132,41.5
hunyuan-mt-7b,4363,314,8.1089,38.72
hunyuan-mt-7b,4363,294,7.5867,38.75
hunyuan-mt-7b,4363,307,7.9662,38.54
hunyuan-mt-7b,4363,264,6.8672,38.44
hunyuan-mt-7b,4047,1463,35.3539,41.38
hunyuan-mt-7b,4047,1476,35.4262,41.66
hunyuan-mt-7b,4047,1461,35.3061,41.38
hunyuan-mt-7b,4047,1556,37.6331,41.35
hunyuan-mt-7b,4047,1921,46.4035,41.4
hunyuan-mt-7b,4047,1886,45.8376,41.15
hunyuan-mt-7b,4047,2001,48.6633,41.12
hunyuan-mt-7b,4363,1539,38.3817,40.1
hunyuan-mt-7b,4047,2257,55.0442,41.0
hunyuan-mt-7b,4363,1731,43.1716,40.1
hunyuan-mt-7b,4363,1978,49.306,40.12
hunyuan-mt-7b,4363,2322,57.2968,40.53
hunyuan-mt-7b,4363,1621,40.9749,39.56
hunyuan-mt-7b,4363,1930,48.5858,39.72
hunyuan-mt-7b,4363,2003,50.9496,39.31
hunyuan-mt-7b,4363,2465,61.9805,39.77
hunyuan-mt-7b,4363,2033,51.7842,39.26
hunyuan-mt-7b,4363,2390,60.6841,39.38
hunyuan-mt-7b,4575,1165,30.1839,38.6
hunyuan-mt-7b,4575,1714,43.8605,39.08
hunyuan-mt-7b,4575,1933,49.6702,38.92
hunyuan-mt-7b,4575,881,23.334,37.76
hunyuan-mt-7b,4363,2228,57.2517,38.92
hunyuan-mt-7b,4575,2026,52.0798,38.9
hunyuan-mt-7b,4363,2382,61.2785,38.87
hunyuan-mt-7b,4363,2316,59.715,38.78
hunyuan-mt-7b,4575,2213,57.0029,38.82
hunyuan-mt-7b,4575,1942,50.3356,38.58
hunyuan-mt-7b,4575,2281,58.8087,38.79
hunyuan-mt-7b,4575,2326,59.907,38.83
hunyuan-mt-7b,4575,2236,57.7399,38.73
hunyuan-mt-7b,4041,632,16.7551,37.72
hunyuan-mt-7b,4575,2587,66.6248,38.83
hunyuan-mt-7b,4363,2858,73.6012,38.83
hunyuan-mt-7b,4575,1944,50.7238,38.33
hunyuan-mt-7b,4041,645,16.7,38.62
hunyuan-mt-7b,4575,1839,48.0783,38.25
hunyuan-mt-7b,4575,2953,76.1908,38.76
hunyuan-mt-7b,4575,2267,58.9515,38.46
hunyuan-mt-7b,4041,622,15.9841,38.91
hunyuan-mt-7b,4575,1943,50.6892,38.33
hunyuan-mt-7b,4575,2244,58.4273,38.41
hunyuan-mt-7b,4575,3107,80.0321,38.82
hunyuan-mt-7b,4575,3085,79.5,38.81
hunyuan-mt-7b,4575,2128,55.4441,38.38
hunyuan-mt-7b,4041,1431,36.9238,38.76
hunyuan-mt-7b,4041,1338,34.4186,38.87
hunyuan-mt-7b,4041,1429,36.6669,38.97
hunyuan-mt-7b,4041,961,24.6619,38.97
hunyuan-mt-7b,4575,2419,63.1794,38.29
hunyuan-mt-7b,4041,1356,35.1065,38.63
hunyuan-mt-7b,4041,831,21.6912,38.31
hunyuan-mt-7b,4575,2346,61.3647,38.23
hunyuan-mt-7b,4575,2005,52.4449,38.23
hunyuan-mt-7b,4041,1647,42.6354,38.63
hunyuan-mt-7b,4575,2189,57.2644,38.23
hunyuan-mt-7b,4041,1487,38.4999,38.62
hunyuan-mt-7b,4041,906,23.6434,38.32
hunyuan-mt-7b,4041,1550,40.1228,38.63
hunyuan-mt-7b,4041,1509,39.1129,38.58
hunyuan-mt-7b,4041,1213,31.5474,38.45
hunyuan-mt-7b,4041,835,21.9486,38.04
hunyuan-mt-7b,4041,1965,50.9209,38.59
hunyuan-mt-7b,4041,1402,36.5676,38.34
hunyuan-mt-7b,4041,2024,52.4512,38.59
hunyuan-mt-7b,4575,2806,73.1684,38.35
hunyuan-mt-7b,4041,2760,71.6455,38.52
hunyuan-mt-7b,4041,2349,60.8969,38.57
hunyuan-mt-7b,4041,1489,38.8845,38.29
hunyuan-mt-7b,4041,2758,71.6128,38.51
hunyuan-mt-7b,4247,1047,27.3397,38.3
hunyuan-mt-7b,4247,1003,26.1896,38.3
hunyuan-mt-7b,4041,2637,68.4785,38.51
hunyuan-mt-7b,4247,1076,28.0425,38.37
hunyuan-mt-7b,4041,1977,51.5193,38.37
hunyuan-mt-7b,4041,1483,38.8623,38.16
hunyuan-mt-7b,4041,1538,40.2919,38.17
hunyuan-mt-7b,4247,1060,27.6641,38.32
hunyuan-mt-7b,4575,3094,80.7254,38.33
hunyuan-mt-7b,4247,876,22.9677,38.14
hunyuan-mt-7b,4247,1273,33.1079,38.45
hunyuan-mt-7b,4247,1151,29.9667,38.41
hunyuan-mt-7b,4247,811,21.1896,38.27
hunyuan-mt-7b,4041,2432,63.176,38.5
hunyuan-mt-7b,4247,1386,35.989,38.51
hunyuan-mt-7b,4247,1239,32.1996,38.48
hunyuan-mt-7b,4247,907,23.4887,38.61
hunyuan-mt-7b,4041,2043,53.1683,38.43
hunyuan-mt-7b,4247,1022,26.6654,38.33
hunyuan-mt-7b,4247,1258,32.8224,38.33
hunyuan-mt-7b,4247,1052,27.3505,38.46
hunyuan-mt-7b,4247,1087,28.2463,38.48
hunyuan-mt-7b,4247,1456,37.9451,38.37
hunyuan-mt-7b,4247,1311,34.1134,38.43
hunyuan-mt-7b,4247,1044,27.1273,38.49
hunyuan-mt-7b,4247,1776,46.3613,38.31
hunyuan-mt-7b,4247,1208,31.4013,38.47
hunyuan-mt-7b,4247,1360,35.3761,38.44
hunyuan-mt-7b,4247,1473,38.3119,38.45
hunyuan-mt-7b,4247,1314,34.3016,38.31
hunyuan-mt-7b,4247,979,25.8613,37.86
hunyuan-mt-7b,4247,1782,46.467,38.35
hunyuan-mt-7b,4247,1404,36.8712,38.08
hunyuan-mt-7b,4247,1468,38.6318,38.0
hunyuan-mt-7b,4247,1853,48.4526,38.24
hunyuan-mt-7b,4247,1746,45.7804,38.14
hunyuan-mt-7b,4247,1977,51.8152,38.15
hunyuan-mt-7b,4247,1529,40.4455,37.8
hunyuan-mt-7b,4019,8192,210.6923,38.88
hunyuan-mt-7b,4019,8192,210.5772,38.9
hunyuan-mt-7b,4247,3455,90.7817,38.06
hunyuan-mt-7b,4247,1993,52.5349,37.94
hunyuan-mt-7b,4247,2616,68.6659,38.1
hunyuan-mt-7b,4247,2184,57.4423,38.02
hunyuan-mt-7b,4247,3824,99.9866,38.25
hunyuan-mt-7b,4332,1919,50.4997,38.0
hunyuan-mt-7b,4332,1866,49.1222,37.99
hunyuan-mt-7b,4247,2794,73.1467,38.2
hunyuan-mt-7b,4332,1767,46.5529,37.96
hunyuan-mt-7b,4332,2163,57.1175,37.87
hunyuan-mt-7b,4332,1290,34.2451,37.67
hunyuan-mt-7b,4332,1285,34.0495,37.74
hunyuan-mt-7b,4332,2147,56.758,37.83
hunyuan-mt-7b,4332,2580,68.1148,37.88
hunyuan-mt-7b,4332,2002,52.868,37.87
hunyuan-mt-7b,4332,2215,58.3873,37.94
hunyuan-mt-7b,4332,1202,31.4614,38.21
hunyuan-mt-7b,4332,2410,63.4908,37.96
hunyuan-mt-7b,4332,2501,65.9242,37.94
hunyuan-mt-7b,4332,1220,31.9805,38.15
hunyuan-mt-7b,4332,2369,62.4189,37.95
hunyuan-mt-7b,4332,2263,59.6027,37.97
hunyuan-mt-7b,4332,2445,64.3841,37.98
hunyuan-mt-7b,4332,1280,33.6281,38.06
hunyuan-mt-7b,4332,2343,61.6796,37.99
hunyuan-mt-7b,4332,2149,56.3907,38.11
hunyuan-mt-7b,4332,1890,49.4727,38.2
hunyuan-mt-7b,4332,1242,32.7237,37.95
hunyuan-mt-7b,4332,2041,53.5295,38.13
hunyuan-mt-7b,4247,4217,110.5515,38.15
hunyuan-mt-7b,4332,2238,58.8566,38.02
hunyuan-mt-7b,4332,2406,63.1163,38.12
hunyuan-mt-7b,4174,995,25.8811,38.45
hunyuan-mt-7b,4332,2545,66.5022,38.27
hunyuan-mt-7b,4174,1607,42.0638,38.2
hunyuan-mt-7b,4332,2370,61.8135,38.34
hunyuan-mt-7b,4174,1764,45.8034,38.51
hunyuan-mt-7b,4174,1658,43.1817,38.4
hunyuan-mt-7b,4174,1698,44.2573,38.37
hunyuan-mt-7b,4174,1811,47.1758,38.39
hunyuan-mt-7b,4174,1228,32.0379,38.33
hunyuan-mt-7b,4332,2445,63.9071,38.26
hunyuan-mt-7b,2313,34,1.0702,31.77
hunyuan-mt-7b,2313,34,0.9201,36.95
hunyuan-mt-7b,4575,8192,214.175,38.25
hunyuan-mt-7b,2313,34,0.8972,37.89
hunyuan-mt-7b,4332,2304,60.2944,38.21
hunyuan-mt-7b,4174,1293,33.879,38.17
hunyuan-mt-7b,4174,1384,36.1721,38.26
hunyuan-mt-7b,4332,2356,61.6313,38.23
hunyuan-mt-7b,4332,2663,69.4337,38.35
hunyuan-mt-7b,4174,1379,35.7328,38.59
hunyuan-mt-7b,4247,5486,143.243,38.3
hunyuan-mt-7b,4174,1364,35.1832,38.77
hunyuan-mt-7b,1954,711,18.2841,38.89
hunyuan-mt-7b,1954,669,16.9434,39.48
hunyuan-mt-7b,4174,1871,48.5421,38.54
hunyuan-mt-7b,1954,735,18.8867,38.92
hunyuan-mt-7b,1954,784,20.1023,39.0
hunyuan-mt-7b,4174,2275,58.9079,38.62
hunyuan-mt-7b,4174,1470,37.8709,38.82
hunyuan-mt-7b,3718,38,1.0063,37.76
hunyuan-mt-7b,4174,1525,39.4902,38.62
hunyuan-mt-7b,1954,780,20.1603,38.69
hunyuan-mt-7b,4174,1577,40.7062,38.74
hunyuan-mt-7b,4174,1797,46.5126,38.63
hunyuan-mt-7b,2313,814,20.6972,39.33
hunyuan-mt-7b,4174,1227,31.6662,38.75
hunyuan-mt-7b,4174,2636,68.0821,38.72
hunyuan-mt-7b,4174,1630,41.8265,38.97
hunyuan-mt-7b,3185,521,13.2884,39.21
hunyuan-mt-7b,3185,521,13.3286,39.09
hunyuan-mt-7b,4174,1904,48.8691,38.96
hunyuan-mt-7b,3185,775,19.4475,39.85
hunyuan-mt-7b,4174,2319,59.6829,38.86
hunyuan-mt-7b,3718,571,14.5292,39.3
hunyuan-mt-7b,3185,911,22.9414,39.71
hunyuan-mt-7b,2391,39,1.0269,37.98
hunyuan-mt-7b,2391,47,1.2197,38.54
hunyuan-mt-7b,4174,2691,69.8256,38.54
hunyuan-mt-7b,4526,216,6.0122,35.93
hunyuan-mt-7b,3185,807,20.9256,38.57
hunyuan-mt-7b,3185,924,23.7862,38.85
hunyuan-mt-7b,4174,1727,44.7821,38.56
hunyuan-mt-7b,3185,866,22.4475,38.58
hunyuan-mt-7b,5519,90,2.3733,37.92
hunyuan-mt-7b,5519,89,2.3592,37.72
hunyuan-mt-7b,4174,1785,46.2589,38.59
hunyuan-mt-7b,4174,2665,69.0149,38.61
hunyuan-mt-7b,4526,831,21.6634,38.36
hunyuan-mt-7b,4174,1836,47.5299,38.63
hunyuan-mt-7b,4526,676,17.6637,38.27
hunyuan-mt-7b,2313,1349,34.7875,38.78
hunyuan-mt-7b,2391,368,10.1939,36.1
hunyuan-mt-7b,3718,1039,27.4371,37.87
hunyuan-mt-7b,4526,899,23.4678,38.31
hunyuan-mt-7b,3718,1080,28.2369,38.25
hunyuan-mt-7b,3718,1055,27.6603,38.14
hunyuan-mt-7b,4526,936,24.4676,38.25
hunyuan-mt-7b,3718,1112,29.1248,38.18
hunyuan-mt-7b,4526,699,18.7124,37.35
hunyuan-mt-7b,4526,1009,26.3346,38.31
hunyuan-mt-7b,3185,1334,34.772,38.36
hunyuan-mt-7b,4526,756,20.1482,37.52
hunyuan-mt-7b,4526,1128,29.2984,38.5
